video,class,scene,angle,behavior
Violence/Corridor/Top/Headlock/Top9T11_Headlock_005.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Hitting/Center12T10_Hitting_009.mp4,Violence,Classroom,Center,Hitting
NonViolence/Corridor/Top/Top9T11_NonViolence_062.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_008.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_013.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_003.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_002.mp4,Violence,Corridor,Bottom,Hitting
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_006.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_041.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top8T10_PunchingOnesOwnHand_002.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_050.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_009.mp4,PreViolence,Corridor,Top,CollarGrabbing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_103.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_004.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_055.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_121.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_013.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_012.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_024.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_002.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_003.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
NonViolence/Classroom/Top/Top7T10_NonViolence_018.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Top/Top9T11_NonViolence_085.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_002.mp4,PreViolence,Classroom,Center,Pushing
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_021.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_003.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_006.mp4,PreViolence,Classroom,Center,Pushing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_108.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_058.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Kicking/Top9T11_Kicking_005.mp4,Violence,Corridor,Top,Kicking
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_002.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Classroom/Center/KnuckleCracking/Center8T10_KnuckleCracking_017.mov,PreViolence,Classroom,Center,KnuckleCracking
Violence/Corridor/Top/Headlock/Top9T11_Headlock_025.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Top/Hitting/Top12T10_Hitting_005.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_007.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_020.mp4,PreViolence,Classroom,Center,Pointing
NonViolence/Classroom/Center/Center26T10_NonViolence_032.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_023.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_017.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Center/Hitting/Center12T10_Hitting_005.mp4,Violence,Classroom,Center,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_084.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Hitting/Top9T11_Hitting_003.mp4,Violence,Corridor,Top,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_074.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center8T10_NonViolence_019.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_016.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_005.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Corridor/Top/Kicking/Top16T11_Kicking_010.mp4,Violence,Corridor,Top,Kicking
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_125.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_011.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_006.mp4,PreViolence,Classroom,Top,CollarGrabbing
NonViolence/Classroom/Center/Center8T10_NonViolence_022.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_027.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_020.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_066.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Top/Top12T10_NonViolence_005.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom8T10_PunchingOnesOwnHand_004.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
Violence/Classroom/Top/Hitting/Top26T10_Hitting_012.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Top/StrikingWithObject/Top12T10_StrikingWithObject_007.mp4,Violence,Classroom,Top,StrikingWithObject
NonViolence/Classroom/Center/Center7T10_NonViolence_036.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_025.mp4,PreViolence,Classroom,Top,CollarGrabbing
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_049.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_037.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_ViolatingPersonalSpace_006.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_011.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/StretchingArmsShoulders/Center8T10_StretchingArmsShoulders_013.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
NonViolence/Classroom/Center/Center12T10_NonViolence_002.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_016.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_002.mov,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_021.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_014.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_020.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Center/Headlock/Center12T10_Headlock_006.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Top/Strangling/Top26T10_Strangling_012.mp4,Violence,Classroom,Top,Strangling
PreViolence/Corridor/Top/Pointing/Top16T11_Pointing_005.mp4,PreViolence,Corridor,Top,Pointing
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_011.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_002.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center8T10_RestrictingVictimMovement _004.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_064.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_002.mp4,Violence,Corridor,Bottom,KneeStrike
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_035.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_007.mp4,Violence,Corridor,Bottom,Hitting
Violence/Classroom/Center/Hitting/Center26T10_Hitting_001.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center8T10_RestrictingVictimMovement _003.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_093.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Strangling/Top26T10_Strangling_011.mp4,Violence,Classroom,Top,Strangling
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_003.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_016.mp4,PreViolence,Classroom,Bottom,Pushing
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom8T10_RestrictingVictimMovement _003.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
NonViolence/Classroom/Center/Center8T10_NonViolence_024.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_008.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_010.mp4,PreViolence,Corridor,Bottom,Pushing
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_055.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Center/StrikingWithObject/Center12T10_StrikingWithObject_004.mp4,Violence,Classroom,Center,StrikingWithObject
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_029.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
NonViolence/Classroom/Top/Top7T10_NonViolence_013.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_007.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_004.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_008.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_037.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Center/Center26T10_NonViolence_024.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_016.mp4,PreViolence,Classroom,Top,Pushing
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_008.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_022.mp4,Violence,Corridor,Bottom,Headlock
NonViolence/Classroom/Center/Center7T10_NonViolence_051.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_009.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
NonViolence/Corridor/Top/Top9T11_NonViolence_041.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Center/Strangling/Center12T10_Strangling_023.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_014.mp4,PreViolence,Classroom,Center,Pointing
NonViolence/Classroom/Top/Top26T10_NonViolence_006.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_013.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_013.mp4,PreViolence,Classroom,Bottom,Pointing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_008.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_001.mp4,PreViolence,Classroom,Center,Pushing
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_020.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_009.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
Violence/Classroom/Center/Strangling/Center26T10_Strangling_020.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_017.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Classroom/Top/Top26T10_NonViolence_021.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Top/Headlock/Top26T10_Headlock_018.mp4,Violence,Classroom,Top,Headlock
Violence/Classroom/Bottom/Kicking/Bottom26T10_Kicking_006.mp4,Violence,Classroom,Bottom,Kicking
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_010.mp4,PreViolence,Classroom,Top,CollarGrabbing
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_030.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_007.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Corridor/Top/StrikingWithObject/Top16T11_StrikingWithObject_012.mp4,Violence,Corridor,Top,StrikingWithObject
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_012.mp4,PreViolence,Classroom,Bottom,Pointing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_063.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_004.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_007.mp4,Violence,Corridor,Bottom,PhysicalStruggle
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_011.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_016.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_015.mp4,PreViolence,Classroom,Bottom,Pushing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_085.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_083.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_013.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_004.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_105.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Center/Center8T10_NonViolence_021.mp4,NonViolence,Classroom,Center,Center
NonViolence/Classroom/Top/Top7T10_NonViolence_007.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Top/Top16T11_NonViolence_007.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center7T10_NonViolence_025.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_004.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Bottom/Hitting/Bottom16T11_Hitting_005.mp4,Violence,Corridor,Bottom,Hitting
Violence/Corridor/Top/Hitting/Top16T11_Hitting_007.mp4,Violence,Corridor,Top,Hitting
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_021.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Top/Headlock/Top9T11_Headlock_001.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_012.mov,PreViolence,Classroom,Center,Pointing
NonViolence/Corridor/Top/Top16T11_NonViolence_053.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_007.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_005.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_013.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top8T10_PunchingOnesOwnHand_008.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_019.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_010.mp4,Violence,Classroom,Top,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_006.mp4,Violence,Corridor,Bottom,KneeStrike
PreViolence/Classroom/Center/KnuckleCracking/Center12T10_KnuckleCracking_010.mp4,PreViolence,Classroom,Center,KnuckleCracking
NonViolence/Corridor/Top/Top16T11_NonViolence_092.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_091.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_001.mp4,PreViolence,Classroom,Bottom,Pushing
PreViolence/Corridor/Top/KnuckleCracking/Top9T11_KnuckleCracking_002.mp4,PreViolence,Corridor,Top,KnuckleCracking
Violence/Classroom/Center/Headlock/Center26T10_Headlock_008.mp4,Violence,Classroom,Center,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_132.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_012.mp4,PreViolence,Corridor,Top,Pushing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_008.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
NonViolence/Corridor/Top/Top9T11_NonViolence_054.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_015.mp4,Violence,Corridor,Bottom,Kicking
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_009.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Top/Strangling/Top26T10_Strangling_030.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Center/Strangling/Center12T10_Strangling_002.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_013.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_022.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_043.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_027.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_008.mp4,PreViolence,Corridor,Bottom,Pushing
NonViolence/Classroom/Center/Center7T10_NonViolence_001.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_034.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_022.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_007.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_115.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top9T11_NonViolence_011.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_011.mov,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Center/KnuckleCracking/Center12T10_KnuckleCracking_008.mp4,PreViolence,Classroom,Center,KnuckleCracking
Violence/Classroom/Center/Strangling/Center26T10_Strangling_004.mp4,Violence,Classroom,Center,Strangling
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_007.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_012.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Corridor/Top/Top9T11_NonViolence_074.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Center/Headlock/Center26T10_Headlock_015.mp4,Violence,Classroom,Center,Headlock
Violence/Corridor/Top/Hitting/Top9T11_Hitting_008.mp4,Violence,Corridor,Top,Hitting
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_014.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Center/Strangling/Center12T10_Strangling_016.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_002.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
PreViolence/Corridor/Bottom/PunchingOnesOwnHand/Bottom9T11_PunchingOnesOwnHand_010.mp4,PreViolence,Corridor,Bottom,PunchingOnesOwnHand
Violence/Classroom/Center/StrikingWithObject/Center12T10_StrikingWithObject_005.mp4,Violence,Classroom,Center,StrikingWithObject
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_020.mp4,Violence,Corridor,Bottom,Strangling
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_021.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Top/Headlock/Top9T11_Headlock_028.mp4,Violence,Corridor,Top,Headlock
